Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
20487797;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;21;;;73911;463928.94;1130193.11;2022-10-24T00:00:00
20487801;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;22;;;73911;463749.69;1130196.75;2025-10-16T00:00:00
20487827;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;25;;;73911;464879.69;1130527.78;2013-12-01T00:00:00
20487835;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;26;;;73911;463375.50;1129936.83;2013-12-01T00:00:00
20487843;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;27;;;73911;463623.23;1130542.37;2023-07-19T00:00:00
20487851;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;28;;;73911;464170.93;1131493.04;2013-12-01T00:00:00
20487860;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;29;;;73911;463400.31;1130479.52;2022-10-24T00:00:00
20487878;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;30;;;73911;465258.38;1130555.42;2013-12-01T00:00:00
20487886;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;31;;;73911;464509.57;1130855.09;2013-12-01T00:00:00
20487894;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;32;;;73911;463309.12;1130675.49;2022-10-24T00:00:00
20487908;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;33;;;73911;462900.98;1131403.65;2013-12-01T00:00:00
20487916;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;34;;;73911;464548.81;1130664.97;2013-12-01T00:00:00
20487924;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;35;;;73911;463140.10;1131571.50;2022-10-24T00:00:00
20487932;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;36;;;73911;464978.93;1131643.29;2025-04-08T00:00:00
20487941;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;37;;;73911;464555.60;1130854.91;2013-12-01T00:00:00
20487959;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;38;;;73911;464502.85;1130637.01;2013-12-01T00:00:00
20487975;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;40;;;73911;462751.08;1132202.23;2022-10-24T00:00:00
20488009;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;43;;;73911;462827.57;1132846.84;2013-12-01T00:00:00
20488017;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;44;;;73911;463115.50;1132588.04;2013-12-01T00:00:00
20488025;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;45;;;73911;463303.99;1132524.50;2013-12-01T00:00:00
20488033;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;46;;;73911;463425.18;1132491.76;2017-01-13T00:00:00
20488041;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;47;;;73911;463618.33;1132479.99;2021-11-19T00:00:00
20488050;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;48;;;73911;463289.59;1132269.50;2022-10-24T00:00:00
20488068;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;49;;;73911;463494.84;1132072.59;2013-12-01T00:00:00
20488076;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;50;;;73911;464142.32;1131816.78;2025-08-28T00:00:00
20488084;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;51;;;73911;464102.67;1131698.33;2013-12-01T00:00:00
20488092;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;52;;;73911;463989.94;1131550.96;2013-12-01T00:00:00
20488106;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;53;;;73911;464155.32;1131489.95;2022-10-24T00:00:00
20488114;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;54;;;73911;464451.88;1131461.43;2013-12-01T00:00:00
20488122;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;55;;;73911;464327.39;1131718.78;2018-10-01T00:00:00
20488131;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;56;;;73911;464593.14;1131269.18;2022-10-24T00:00:00
20488149;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;57;;;73911;464631.28;1131330.63;2022-10-24T00:00:00
20488157;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;58;;;73911;464725.21;1131434.57;2013-12-01T00:00:00
20488173;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;60;;;73911;464872.14;1131578.74;2022-10-24T00:00:00
20488181;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;61;;;73911;465287.84;1131942.44;2013-12-01T00:00:00
20488203;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;63;;;73911;465048.12;1132152.47;2013-12-01T00:00:00
20488211;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;64;;;73911;465259.65;1132385.40;2013-12-01T00:00:00
20488220;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;65;;;73911;465391.61;1132646.42;2023-06-21T00:00:00
20488238;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;66;;;73911;465426.49;1132753.49;2013-12-01T00:00:00
20488246;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;67;;;73911;463912.92;1130592.93;2013-12-01T00:00:00
20488254;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;68;;;73911;464805.32;1132389.62;2022-02-04T00:00:00
20488262;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;69;;;73911;465203.78;1130523.46;2013-12-01T00:00:00
20488271;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;70;;;73911;464728.04;1132364.48;2022-10-24T00:00:00
20488289;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;71;;;73911;465284.98;1131974.19;2013-12-01T00:00:00
20488297;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;72;;;73911;464812.86;1131455.83;2013-12-01T00:00:00
20488301;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;73;;;73911;464328.17;1132771.72;2013-12-01T00:00:00
20488319;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;74;;;73911;464426.91;1132958.10;2013-12-01T00:00:00
20488327;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;75;;;73911;464925.27;1130594.02;2022-10-24T00:00:00
20488335;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;76;;;73911;464192.75;1131424.86;2022-10-24T00:00:00
20488343;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;77;;;73911;465377.80;1131796.01;2013-12-01T00:00:00
20488360;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;79;;;73911;464635.12;1133271.80;2022-10-24T00:00:00
20488378;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;80;;;73911;465323.56;1132967.93;2013-12-01T00:00:00
20488386;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;81;;;73911;465434.99;1132104.56;2013-12-01T00:00:00
20488394;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;82;;;73911;464505.72;1130551.55;2013-12-01T00:00:00
20488408;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;83;;;73911;464430.14;1130565.13;2013-12-01T00:00:00
20488416;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;84;;;73911;465227.77;1133454.97;2022-10-24T00:00:00
20488424;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;85;;;73911;464914.37;1130482.99;2013-12-01T00:00:00
20488432;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;87;;;73911;464477.29;1130823.42;2013-12-01T00:00:00
20488459;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;89;;;73911;465012.99;1130911.31;2013-12-01T00:00:00
20488467;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;90;;;73911;464890.40;1131611.83;2013-12-01T00:00:00
20488475;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;91;;;73911;464945.46;1130523.25;2013-12-01T00:00:00
20488483;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;93;;;73911;464190.13;1131469.79;2013-12-01T00:00:00
20488491;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;94;;;73911;464761.51;1130690.60;2022-10-24T00:00:00
20488505;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;95;;;73911;464521.88;1130905.41;2022-10-24T00:00:00
20488513;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;96;;;73911;464578.78;1130810.84;2022-10-24T00:00:00
20488521;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;97;;;73911;464825.46;1132275.42;2013-12-01T00:00:00
20488530;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;98;;;73911;464809.87;1131949.40;2022-10-24T00:00:00
20488548;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;99;;;73911;464885.28;1132078.43;2013-12-01T00:00:00
20488556;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;100;;;73911;464862.64;1130654.27;2022-10-24T00:00:00
20488564;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;101;;;73911;465256.67;1131786.10;2013-12-01T00:00:00
20488572;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;102;;;73911;465358.09;1131758.28;2013-12-01T00:00:00
20488581;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;103;;;73911;465298.32;1131791.80;2022-10-24T00:00:00
20488599;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;104;;;73911;464234.18;1130753.66;2013-12-01T00:00:00
20488602;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;105;;;73911;463180.30;1132456.32;2013-12-01T00:00:00
20488611;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;106;;;73911;463718.81;1130858.58;2025-02-05T00:00:00
20488629;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;107;;;73911;465359.75;1131746.16;2022-10-24T00:00:00
20488637;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;108;;;73911;464456.76;1130953.93;2022-10-24T00:00:00
20488645;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;109;;;73911;464881.01;1130573.75;2013-12-01T00:00:00
20488661;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;111;;;73911;464920.37;1130524.67;2013-12-01T00:00:00
20488670;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;112;;;73911;464244.30;1130480.40;2022-10-24T00:00:00
20488688;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;113;;;73911;464178.85;1130506.55;2013-12-01T00:00:00
20488696;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;114;;;73911;465095.44;1130515.61;2013-12-01T00:00:00
20488700;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;115;;;73911;465061.24;1130514.26;2022-05-02T00:00:00
20488718;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;117;;;73911;465155.86;1130621.45;2013-12-01T00:00:00
20488726;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;120;;;73911;464910.22;1130648.84;2013-12-01T00:00:00
20488734;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;121;;;73911;465302.10;1130450.40;2013-12-01T00:00:00
20488742;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;123;;;73911;464575.33;1131321.67;2013-12-01T00:00:00
20488751;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;125;;;73911;464818.61;1130673.81;2013-12-01T00:00:00
20488769;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;126;;;73911;464742.73;1130700.48;2013-12-01T00:00:00
20488777;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;127;;;73911;464577.42;1130719.63;2013-12-01T00:00:00
20488785;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;128;;;73911;464657.33;1130819.73;2013-12-01T00:00:00
20488793;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;129;;;73911;464671.26;1130796.63;2013-12-01T00:00:00
20488807;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;130;;;73911;464791.08;1130680.42;2013-12-01T00:00:00
20488823;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;136;;;73911;464865.43;1131789.13;2022-10-24T00:00:00
20488831;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;138;;;73911;465203.19;1133478.04;2021-09-02T00:00:00
20488840;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;139;;;73911;465046.45;1131394.12;2022-10-24T00:00:00
20488858;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;143;;;73911;464636.33;1132007.02;2022-10-24T00:00:00
20488866;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;144;;;73911;464630.29;1132106.25;2022-10-24T00:00:00
20488874;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;146;;;73911;464712.92;1131873.97;2013-12-01T00:00:00
20488882;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;149;;;73911;465204.61;1130907.62;2013-12-01T00:00:00
20488891;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;150;;;73911;465328.47;1130913.32;2013-12-01T00:00:00
20488904;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;151;;;73911;465344.17;1130856.02;2013-12-01T00:00:00
20488912;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;152;;;73911;464699.97;1130751.44;2013-12-01T00:00:00
20488921;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;153;;;73911;464722.88;1130731.50;2013-12-01T00:00:00
20488939;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;154;;;73911;465159.96;1130988.73;2013-12-01T00:00:00
20488955;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;180;;;73911;464535.51;1130717.64;2013-12-01T00:00:00
20488963;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;189;;;73911;464200.29;1130605.09;2022-10-24T00:00:00
20488971;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;193;;;73911;464295.22;1131272.41;2013-12-01T00:00:00
20488980;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;194;;;73911;464237.61;1131311.30;2013-12-01T00:00:00
20488998;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;200;;;73911;464666.52;1131295.12;2013-12-01T00:00:00
20489005;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;201;;;73911;464897.23;1131028.67;2013-12-01T00:00:00
20489013;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;206;;;73911;464322.75;1131257.88;2013-12-01T00:00:00
20489021;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;216;;;73911;464274.83;1131280.19;2022-10-24T00:00:00
20489030;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;231;;;73911;465152.07;1130300.04;2013-12-01T00:00:00
20489048;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;245;;;73911;464657.83;1130842.40;2013-12-01T00:00:00
20489056;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;246;;;73911;464942.00;1130610.00;2013-12-01T00:00:00
20489064;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;253;;;73911;464199.03;1130631.99;2013-12-01T00:00:00
20489072;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;255;;;73911;465758.52;1130082.93;2022-10-24T00:00:00
20489081;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;258;;;73911;464303.00;1131662.83;2016-07-29T00:00:00
20489099;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;278;;;73911;464126.74;1130523.98;2013-12-01T00:00:00
20489102;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;301;;;73911;464124.24;1131490.95;2013-12-01T00:00:00
20489111;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;323;;;73911;465123.20;1130513.09;2013-12-01T00:00:00
20489129;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;335;;;73911;464305.88;1131242.79;2013-12-01T00:00:00
20489137;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;364;;;73911;464569.92;1130640.26;2013-12-01T00:00:00
20489145;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;365;;;73911;464512.47;1130676.40;2013-12-01T00:00:00
20489161;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;412;;;73911;465118.70;1130938.78;2013-12-01T00:00:00
20489170;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;415;;;73911;464105.06;1130582.16;2013-12-01T00:00:00
20489188;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;416;;;73911;464916.31;1130711.02;2013-12-01T00:00:00
20489200;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;1;;;73911;462851.57;1130918.94;2022-10-24T00:00:00
20489218;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;2;;;73911;462833.00;1130745.74;2022-10-24T00:00:00
20489226;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;3;;;73911;462722.91;1131424.69;2022-10-24T00:00:00
20489234;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;4;;;73911;463137.22;1131270.70;2013-12-01T00:00:00
20489242;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;5;;;73911;462900.02;1131376.86;2022-10-24T00:00:00
20489251;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;6;;;73911;463049.97;1131449.76;2013-12-01T00:00:00
20489269;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;7;;;73911;462872.24;1131518.61;2022-10-24T00:00:00
20489277;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;8;;;73911;463660.53;1130340.01;2013-12-01T00:00:00
20489285;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;9;;;73911;463535.71;1130017.65;2013-12-01T00:00:00
20489293;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;10;;;73911;463368.24;1130092.98;2013-12-01T00:00:00
20489307;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;11;;;73911;463327.05;1130145.92;2022-10-24T00:00:00
20489315;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;12;;;73911;463316.40;1130121.99;2022-10-24T00:00:00
20489323;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;13;;;73911;463388.92;1130149.96;2022-10-24T00:00:00
20489331;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;14;;;73911;463503.63;1130001.68;2013-12-01T00:00:00
20489340;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;15;;;73911;463379.03;1130192.02;2022-10-24T00:00:00
20489358;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;16;;;73911;463369.91;1130076.89;2013-12-01T00:00:00
20489366;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;17;;;73911;463371.60;1130056.13;2013-12-01T00:00:00
20489374;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;18;;;73911;463374.21;1130245.89;2022-10-24T00:00:00
20489382;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;19;;;73911;463365.78;1130208.91;2022-10-24T00:00:00
20489391;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;20;;;73911;463366.05;1130014.22;2013-12-01T00:00:00
20489404;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;21;;;73911;463367.66;1129997.95;2013-12-01T00:00:00
20489412;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;22;;;73911;463367.82;1130163.63;2022-10-24T00:00:00
20489421;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;23;;;73911;463357.07;1130188.06;2022-10-24T00:00:00
20489439;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;24;;;73911;463357.47;1130138.37;2022-10-24T00:00:00
20489447;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;25;;;73911;463337.79;1130100.77;2022-10-24T00:00:00
20489455;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;26;;;73911;463313.12;1130160.21;2022-10-24T00:00:00
20489463;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;27;;;73911;463473.94;1129982.52;2013-12-01T00:00:00
20489471;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;28;;;73911;463333.40;1130196.37;2022-10-24T00:00:00
20489480;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;29;;;73911;463462.85;1129970.78;2013-12-01T00:00:00
20489498;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;30;;;73911;463458.10;1129967.27;2013-12-01T00:00:00
20489501;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;31;;;73911;463374.04;1130109.16;2013-12-01T00:00:00
20489510;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;32;;;73911;463626.03;1130133.93;2013-12-01T00:00:00
20489528;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;33;;;73911;463379.11;1130128.64;2013-12-01T00:00:00
20489536;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;34;;;73911;463414.34;1130147.65;2013-12-01T00:00:00
20489544;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;35;;;73911;463422.19;1130179.60;2013-12-01T00:00:00
20489552;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;36;;;73911;463422.20;1130166.13;2013-12-01T00:00:00
20489561;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;37;;;73911;463346.26;1130034.11;2013-12-01T00:00:00
20489579;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;38;;;73911;463459.87;1129940.84;2013-12-01T00:00:00
20489587;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;39;;;73911;463759.04;1129891.67;2022-10-24T00:00:00
20489595;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;40;;;73911;463347.08;1130120.79;2022-10-24T00:00:00
20489609;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;41;;;73911;463415.17;1130195.95;2022-10-24T00:00:00
20489617;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;42;;;73911;463126.82;1129997.58;2022-10-24T00:00:00
20489625;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;43;;;73911;463648.83;1130172.89;2025-03-12T00:00:00
20489633;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;44;;;73911;463621.14;1130190.45;2013-12-01T00:00:00
20489641;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;45;;;73911;463632.85;1130364.44;2013-12-01T00:00:00
20489650;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;46;;;73911;463724.98;1129877.96;2013-12-01T00:00:00
20489668;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;47;;;73911;463587.22;1130346.91;2013-12-01T00:00:00
20489676;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;48;;;73911;463670.50;1130124.62;2013-12-01T00:00:00
20489684;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;49;;;73911;463870.65;1129884.31;2022-10-24T00:00:00
20489692;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;50;;;73911;463688.10;1130102.87;2013-12-01T00:00:00
20489706;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;51;;;73911;463605.74;1130371.46;2013-12-01T00:00:00
20489714;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;52;;;73911;463806.29;1130063.06;2022-10-24T00:00:00
20489722;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;53;;;73911;463756.79;1129871.49;2022-10-24T00:00:00
20489731;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;54;;;73911;463321.06;1130176.17;2022-10-24T00:00:00
20489749;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;55;;;73911;463693.67;1130292.90;2022-10-24T00:00:00
20489757;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;56;;;73911;463538.62;1130271.53;2013-12-01T00:00:00
20489765;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;57;;;73911;463569.56;1130322.60;2013-12-01T00:00:00
20489773;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;58;;;73911;463689.62;1130254.15;2022-10-24T00:00:00
20489781;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;284;;;73911;463799.03;1130109.96;2013-12-01T00:00:00
20489790;552593;Malenovice;;;;;90786;Malenovice;;;и.p.;288;;;73911;463595.33;1130314.12;2014-06-12T00:00:00
20489803;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;61;;;73911;463551.24;1130258.37;2013-12-01T00:00:00
20489811;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;62;;;73911;463647.11;1130156.82;2013-12-01T00:00:00
20489820;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;63;;;73911;463575.80;1130221.86;2013-12-01T00:00:00
20489838;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;64;;;73911;463813.16;1129914.11;2022-10-24T00:00:00
20489846;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;65;;;73911;463570.89;1130235.96;2013-12-01T00:00:00
20489854;552593;Malenovice;;;;;90786;Malenovice;;;и.ev.;66;;;73911;463592.68;1130212.11;2013-12-01T00:00:00
