KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
15914046;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;32;;;57001;616511.30;1081511.73;2013-12-05T00:00:00
15914054;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;33;;;57001;616500.27;1081525.73;2013-12-05T00:00:00
15914062;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;34;;;57001;616483.41;1081546.49;2013-12-05T00:00:00
15914071;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;35;;;57001;616477.16;1081564.49;2013-12-05T00:00:00
15914089;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;36;;;57001;616467.17;1081581.04;2013-12-05T00:00:00
15914097;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;37;;;57001;616459.93;1081597.18;2013-12-05T00:00:00
15914101;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;38;;;57001;616446.49;1081623.58;2013-12-05T00:00:00
15914119;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;39;;;57001;616414.43;1081658.73;2013-12-05T00:00:00
15914127;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;40;;;57001;616393.39;1081663.53;2022-10-31T00:00:00
15914135;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;41;;;57001;616386.94;1081684.13;2013-12-05T00:00:00
15914143;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;42;;;57001;616657.17;1081240.85;2013-12-05T00:00:00
15914151;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;43;;;57001;616704.38;1081274.12;2013-12-05T00:00:00
15914160;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;44;;;57001;616665.97;1081342.00;2022-10-31T00:00:00
15914178;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;45;;;57001;616616.98;1081415.14;2015-10-13T00:00:00
15914186;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;46;;;57001;616641.18;1081368.05;2018-01-16T00:00:00
15914194;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;47;;;57001;616351.33;1081833.42;2022-10-31T00:00:00
15914208;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;48;;;57001;616344.68;1081849.39;2022-10-31T00:00:00
15914216;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;50;;;57001;616602.00;1081455.60;2022-10-31T00:00:00
15914224;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;51;;;57001;616586.53;1081482.64;2013-12-05T00:00:00
15914232;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;52;;;57001;616572.16;1081507.12;2022-10-31T00:00:00
15914241;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;53;;;57001;616379.44;1081746.67;2022-10-31T00:00:00
15914259;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;54;;;57001;616353.93;1081822.10;2013-12-05T00:00:00
15914267;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;55;;;57001;616376.39;1081781.11;2013-12-05T00:00:00
15914275;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;56;;;57001;616382.16;1081763.82;2013-12-05T00:00:00
15914283;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;57;;;57001;616395.15;1081714.53;2022-10-31T00:00:00
15914291;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;58;;;57001;616677.92;1081305.82;2022-10-31T00:00:00
15914305;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;59;;;57001;616324.00;1081927.24;2022-10-31T00:00:00
15914313;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;60;;;57001;616748.57;1081236.45;2013-12-05T00:00:00
15914321;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;61;;;57001;616568.82;1081533.62;2013-12-05T00:00:00
15914348;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;63;;;57001;616519.19;1081574.61;2022-10-31T00:00:00
15914356;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;64;;;57001;616489.38;1081615.46;2022-10-31T00:00:00
15914364;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;65;;;57001;616500.42;1081599.87;2022-10-31T00:00:00
15914372;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;66;;;57001;616474.13;1081629.15;2022-10-31T00:00:00
15914399;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;68;;;57001;616646.94;1081199.27;2013-12-05T00:00:00
15914402;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;69;;;57001;616354.11;1081959.21;2013-12-05T00:00:00
15914411;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;70;;;57001;616554.47;1081537.18;2013-12-05T00:00:00
15914429;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;71;;;57001;616408.99;1081703.12;2013-12-05T00:00:00
15914437;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;73;;;57001;616238.92;1082069.33;2022-10-31T00:00:00
15914445;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;74;;;57001;616433.27;1081625.73;2022-10-31T00:00:00
15914453;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;75;;;57001;616610.97;1081437.37;2013-12-05T00:00:00
15914461;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;76;;;57001;616311.88;1081701.69;2022-10-31T00:00:00
15914470;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;1;;;57001;615722.90;1082696.01;2013-12-05T00:00:00
15914488;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;2;;;57001;615736.64;1082618.42;2013-12-05T00:00:00
15914496;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;3;;;57001;615803.59;1082571.11;2013-12-05T00:00:00
15914500;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;4;;;57001;615760.21;1082550.67;2013-12-05T00:00:00
15914518;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;5;;;57001;615775.60;1082518.84;2013-12-05T00:00:00
15914526;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;6;;;57001;615736.58;1082527.28;2013-12-05T00:00:00
15914534;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;7;;;57001;615722.04;1082547.32;2022-10-31T00:00:00
15914542;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;8;;;57001;615737.78;1082583.08;2013-12-05T00:00:00
15914551;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;9;;;57001;615851.93;1082542.47;2013-12-05T00:00:00
15914569;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;10;;;57001;615875.64;1082526.74;2013-12-05T00:00:00
15914577;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;11;;;57001;615884.46;1082523.24;2013-12-05T00:00:00
15914585;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;12;;;57001;615903.25;1082512.92;2013-12-05T00:00:00
15914593;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;13;;;57001;615913.93;1082505.66;2013-12-05T00:00:00
15914607;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;14;;;57001;615931.49;1082493.45;2013-12-05T00:00:00
15914615;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;15;;;57001;615939.08;1082488.91;2013-12-05T00:00:00
15914623;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;16;;;57001;615981.99;1082522.67;2013-12-05T00:00:00
15914631;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;17;;;57001;615987.82;1082529.30;2013-12-05T00:00:00
15914640;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;18;;;57001;616005.87;1082547.92;2013-12-05T00:00:00
15914658;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;19;;;57001;616012.17;1082554.96;2013-12-05T00:00:00
25536508;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;77;;;57001;616290.71;1081756.97;2022-10-31T00:00:00
26636425;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;78;;;57001;616342.57;1081693.67;2020-01-07T00:00:00
74558633;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;79;;;57001;616281.97;1081776.82;2016-02-10T00:00:00
74974882;572608;Nov· SÌdla;;;;;98434;SedlÌöùka;;;Ë.p.;20;;;57001;615843.50;1082553.75;2016-05-05T00:00:00
77696778;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;80;;;57001;616461.62;1081373.68;2017-10-05T00:00:00
78823501;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;82;;;57001;616378.35;1081541.51;2018-11-02T00:00:00
78908868;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;81;;;57001;616254.27;1081997.12;2018-11-27T00:00:00
79670776;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;84;;;57001;616533.40;1081550.29;2019-08-16T00:00:00
80127801;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;83;;;57001;616292.03;1081866.74;2019-12-02T00:00:00
81325274;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;86;;;57001;616327.39;1081746.19;2020-11-30T00:00:00
81325746;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;85;;;57001;616265.24;1081824.05;2020-11-30T00:00:00
85754111;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;87;;;57001;616220.15;1082114.80;2023-11-13T00:00:00
86151088;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;89;;;57001;616296.93;1081841.55;2024-04-22T00:00:00
86500872;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;90;;;57001;616342.34;1081246.61;2024-09-09T00:00:00
86963261;572608;Nov· SÌdla;;;;;98418;Nov· SÌdla;;;Ë.p.;88;;;57001;616243.46;1081873.73;2025-04-02T00:00:00
