KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
207705;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;34;;;40502;744528.00;957373.00;2013-12-01T00:00:00
207713;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;35;;;40502;744538.00;957401.00;2013-12-01T00:00:00
207721;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;40;;;40502;744175.00;957315.00;2013-12-01T00:00:00
207730;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;42;;;40502;744334.91;957154.11;2022-10-21T00:00:00
207748;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;43;;;40502;744378.16;957107.65;2019-09-09T00:00:00
207756;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;48;;;40502;744583.00;957443.00;2013-12-01T00:00:00
207764;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;49;;;40502;744572.00;957506.00;2013-12-01T00:00:00
207772;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;50;;;40502;744427.00;957225.00;2013-12-01T00:00:00
207781;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;52;;;40502;744599.38;957475.55;2022-10-21T00:00:00
207799;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;53;;;40502;744606.00;957426.00;2013-12-01T00:00:00
207802;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;54;;;40502;744119.08;957375.28;2019-09-10T00:00:00
207811;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;56;;;40502;744585.45;957082.22;2022-10-21T00:00:00
207829;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;57;;;40502;744640.66;957441.17;2022-10-21T00:00:00
207837;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;61;;;40502;744557.32;957329.79;2022-10-21T00:00:00
207845;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;62;;;40502;744673.00;957481.00;2013-12-01T00:00:00
207853;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;64;;;40502;744634.62;957476.43;2019-09-09T00:00:00
207861;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;67;;;40502;744657.31;957587.16;2022-10-21T00:00:00
207870;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;74;;;40502;744689.00;957601.00;2013-12-01T00:00:00
207888;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;77;;;40502;744692.12;957454.31;2022-10-21T00:00:00
207896;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;78;;;40502;744785.21;957520.42;2022-10-21T00:00:00
207900;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;82;;;40502;744747.00;957589.00;2013-12-01T00:00:00
207918;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;85;;;40502;744797.79;957497.55;2022-10-21T00:00:00
207926;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;86;;;40502;744860.00;957454.00;2013-12-01T00:00:00
207934;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;96;;;40502;744696.43;957406.01;2022-10-21T00:00:00
207942;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;97;;;40502;744764.00;957591.00;2013-12-01T00:00:00
207951;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;98;;;40502;744563.95;957487.32;2022-10-21T00:00:00
207969;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;99;;;40502;744457.00;956999.00;2013-12-01T00:00:00
207977;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;101;;;40502;744512.00;956958.00;2013-12-01T00:00:00
207985;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;105;;;40502;745140.00;957127.00;2013-12-01T00:00:00
207993;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;107;;;40502;744838.48;957514.82;2022-10-21T00:00:00
208001;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;108;;;40502;744800.29;957438.24;2022-10-21T00:00:00
208019;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;110;;;40502;744535.81;957466.27;2022-10-21T00:00:00
208027;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;111;;;40502;744510.00;957296.00;2013-12-01T00:00:00
208035;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;112;;;40502;744442.06;957038.46;2013-12-01T00:00:00
208043;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;114;;;40502;744432.19;957327.80;2022-10-21T00:00:00
208051;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;115;;;40502;744523.94;957069.13;2022-10-21T00:00:00
208060;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;118;;;40502;744486.06;957075.38;2013-12-01T00:00:00
208078;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;120;;;40502;744367.76;957267.44;2022-10-21T00:00:00
208086;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;121;;;40502;744359.00;957271.00;2013-12-01T00:00:00
208094;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;123;;;40502;744745.00;957503.00;2013-12-01T00:00:00
208108;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;124;;;40502;744353.32;957271.61;2022-10-21T00:00:00
208116;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;126;;;40502;744939.88;957438.12;2022-10-21T00:00:00
208124;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;128;;;40502;744719.00;957553.00;2013-12-01T00:00:00
24329894;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;46;;;40502;744627.71;957380.16;2022-10-21T00:00:00
25248987;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;2;;;40502;744809.00;957480.00;2013-12-01T00:00:00
25620991;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;15;;;40502;744457.87;957337.80;2022-10-21T00:00:00
25621009;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;18;;;40502;744454.00;957294.00;2013-12-01T00:00:00
25621017;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;21;;;40502;744364.17;957173.35;2022-10-21T00:00:00
25621025;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;32;;;40502;744446.00;957221.00;2013-12-01T00:00:00
25621033;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;47;;;40502;744562.98;957463.03;2022-10-21T00:00:00
25621041;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;83;;;40502;744703.72;957572.90;2019-11-15T00:00:00
25621050;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;92;;;40502;744442.06;957205.07;2022-10-21T00:00:00
25621068;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;100;;;40502;744507.00;957383.00;2013-12-01T00:00:00
25621076;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;169;;;40502;744676.63;957379.16;2022-10-21T00:00:00
25664875;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;122;;;40502;744374.58;957272.98;2019-09-17T00:00:00
25938207;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;171;;;40502;744128.63;957317.86;2022-10-21T00:00:00
25949861;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;102;;;40502;744438.55;957013.76;2022-10-21T00:00:00
26153955;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;117;;;40502;744850.58;957489.62;2022-10-21T00:00:00
26328691;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;130;;;40502;744541.69;957041.36;2022-10-21T00:00:00
26328704;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;131;;;40502;744419.93;956947.87;2022-10-21T00:00:00
26584018;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;66;;;40502;744659.00;957536.00;2013-12-01T00:00:00
26643731;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;63;;;40502;744621.00;957564.00;2013-12-01T00:00:00
26713551;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;33;;;40502;744512.85;957352.12;2022-10-21T00:00:00
26875519;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;6;;;40502;744455.00;957101.00;2013-12-01T00:00:00
26875527;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;7;;;40502;744352.00;957052.00;2013-12-01T00:00:00
26875535;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;16;;;40502;744360.55;957156.54;2022-10-21T00:00:00
26875543;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;20;;;40502;744634.00;957338.81;2022-10-21T00:00:00
26875551;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;38;;;40502;744560.52;957380.17;2022-10-21T00:00:00
26875560;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;41;;;40502;744546.67;957356.05;2022-10-21T00:00:00
26875578;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;45;;;40502;744738.00;956963.00;2013-12-01T00:00:00
26875586;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;51;;;40502;744277.82;957236.85;2022-10-21T00:00:00
26875594;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;68;;;40502;744655.53;957509.55;2022-10-21T00:00:00
26875608;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;70;;;40502;744663.00;957447.00;2013-12-01T00:00:00
26875616;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;72;;;40502;744732.93;957529.74;2022-10-21T00:00:00
26875632;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;89;;;40502;744657.62;957469.86;2022-10-21T00:00:00
26875641;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;93;;;40502;744304.12;957186.78;2022-10-21T00:00:00
26875659;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;104;;;40502;744636.00;957620.00;2013-12-01T00:00:00
26875667;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;106;;;40502;744520.45;957413.12;2022-10-21T00:00:00
26875675;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;109;;;40502;744594.87;957358.69;2022-10-21T00:00:00
26875683;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;113;;;40502;745034.00;957569.00;2013-12-01T00:00:00
26875691;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;116;;;40502;744693.46;957100.93;2022-10-21T00:00:00
26875705;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;119;;;40502;744504.63;957070.02;2022-10-21T00:00:00
26875713;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;125;;;40502;745124.00;957100.00;2013-12-01T00:00:00
26875721;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;129;;;40502;744686.36;957364.08;2022-10-21T00:00:00
26875730;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;1;;;40502;744315.69;957166.51;2022-10-21T00:00:00
26875748;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;3;;;40502;744600.77;957536.30;2022-10-21T00:00:00
26875756;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;4;;;40502;745182.00;957165.00;2013-12-01T00:00:00
26875764;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;44;;;40502;744666.72;957392.90;2022-10-21T00:00:00
26875772;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;9;;;40502;744587.31;957380.06;2013-12-01T00:00:00
26875781;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;11;;;40502;744724.23;957480.98;2022-10-21T00:00:00
26875799;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;12;;;40502;744369.13;957076.00;2022-10-21T00:00:00
26875802;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;13;;;40502;744766.00;957629.00;2013-12-01T00:00:00
26875829;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;15;;;40502;744639.36;957537.31;2022-10-21T00:00:00
26875837;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;19;;;40502;744769.87;957457.02;2022-10-21T00:00:00
26875845;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;31;;;40502;744234.23;957277.05;2022-10-21T00:00:00
26875853;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;37;;;40502;744321.00;957197.00;2013-12-01T00:00:00
26875861;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;105;;;40502;744696.35;957522.18;2022-10-21T00:00:00
26875870;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;109;;;40502;744675.00;957558.00;2013-12-01T00:00:00
26875888;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;133;;;40502;744743.00;957440.00;2015-05-21T00:00:00
26875896;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;120;;;40502;744619.01;957504.23;2022-10-21T00:00:00
26875900;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;125;;;40502;744531.70;957559.56;2022-10-21T00:00:00
27897664;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;91;;;40502;744672.00;957602.00;2013-12-01T00:00:00
27897672;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;129;;;40502;744545.72;957437.36;2022-10-21T00:00:00
27897681;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;170;;;40502;744752.00;957486.00;2013-12-01T00:00:00
27904784;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;7;;;40502;744457.96;957323.47;2022-10-21T00:00:00
28081731;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;75;;;40502;744276.00;957128.00;2013-12-01T00:00:00
28419375;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;144;;;40502;744329.67;957036.10;2014-02-07T00:00:00
30671698;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.ev.;10;;;40502;744550.00;957008.00;2013-12-01T00:00:00
41217811;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;90;;;40502;744761.93;957100.73;2013-12-01T00:00:00
51361108;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;84;;;40502;744722.58;957618.81;2013-12-02T00:00:00
73479667;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;132;;;40502;744510.78;956983.27;2015-03-04T00:00:00
79071881;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;180;;;40502;744294.98;957040.41;2019-01-18T00:00:00
79363865;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;134;;;40502;744672.62;957330.02;2019-05-09T00:00:00
81473630;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;181;;;40502;744316.93;957076.53;2021-02-02T00:00:00
82290571;544701;Labsk· Str·Ú;;;;;451;Labsk· Str·Ú;;;Ë.p.;136;;;40502;744283.98;957274.10;2021-11-25T00:00:00
