Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
15121852;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;55;;;51301;664598.15;989192.06;2022-11-01T00:00:00
15121861;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;56;;;51301;664544.37;988781.55;2022-11-01T00:00:00
15121879;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;57;;;51301;664443.00;988853.00;2013-12-04T00:00:00
15121887;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;58;;;51301;664438.00;988823.00;2013-12-04T00:00:00
15121895;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;59;;;51301;664375.00;988801.00;2013-12-04T00:00:00
15121909;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;60;;;51301;664380.00;988780.00;2013-12-04T00:00:00
15121917;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;62;;;51301;664339.00;988826.00;2013-12-04T00:00:00
15121925;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;63;;;51301;664408.00;988776.00;2013-12-04T00:00:00
15121933;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;64;;;51301;664431.00;988786.00;2013-12-04T00:00:00
15121941;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;65;;;51301;664438.00;988740.00;2013-12-04T00:00:00
15121950;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;67;;;51301;664486.00;988751.00;2013-12-04T00:00:00
15121968;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;69;;;51301;664473.57;988700.19;2022-11-01T00:00:00
15121976;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;70;;;51301;664462.00;988653.00;2013-12-04T00:00:00
15121984;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;71;;;51301;664403.00;988680.00;2013-12-04T00:00:00
15121992;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;72;;;51301;664388.00;988630.00;2013-12-04T00:00:00
15122000;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;73;;;51301;664435.00;988595.00;2013-12-04T00:00:00
15122018;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;74;;;51301;664360.00;988587.00;2013-12-04T00:00:00
15122026;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;75;;;51301;664334.00;988542.00;2013-12-04T00:00:00
15122034;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;76;;;51301;664293.00;988499.00;2013-12-04T00:00:00
15122042;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;78;;;51301;664242.00;988521.00;2013-12-04T00:00:00
15122051;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;79;;;51301;664314.76;988583.73;2022-11-01T00:00:00
15122069;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;80;;;51301;664235.00;988592.00;2013-12-04T00:00:00
15122077;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;81;;;51301;664266.00;988590.00;2013-12-04T00:00:00
15122085;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;82;;;51301;664226.00;988654.00;2013-12-04T00:00:00
15122093;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;83;;;51301;664293.35;988630.71;2022-11-01T00:00:00
15122107;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;84;;;51301;664211.00;988630.00;2013-12-04T00:00:00
15122115;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;85;;;51301;664204.00;988661.00;2013-12-04T00:00:00
15122123;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;86;;;51301;664210.00;988695.00;2013-12-04T00:00:00
15122131;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;87;;;51301;664206.00;988747.00;2013-12-04T00:00:00
15122140;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;88;;;51301;664282.00;988680.00;2013-12-04T00:00:00
15122158;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;90;;;51301;664314.00;988772.00;2013-12-04T00:00:00
15122166;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;91;;;51301;664266.95;988823.76;2022-11-01T00:00:00
15122174;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;92;;;51301;664353.32;988863.57;2022-11-01T00:00:00
15122182;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;93;;;51301;664377.00;988932.00;2013-12-04T00:00:00
15122191;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;94;;;51301;664319.88;988963.88;2013-12-04T00:00:00
15122204;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;95;;;51301;664394.00;989095.00;2013-12-04T00:00:00
15122212;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;96;;;51301;664414.00;989090.00;2013-12-04T00:00:00
15122221;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;97;;;51301;664329.39;988635.62;2025-09-29T00:00:00
15122239;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;99;;;51301;664464.00;989202.00;2013-12-04T00:00:00
15122247;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;100;;;51301;664397.00;989364.00;2013-12-04T00:00:00
15122255;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;101;;;51301;664446.00;989228.00;2013-12-04T00:00:00
15122263;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;102;;;51301;664461.00;989261.00;2013-12-04T00:00:00
15122271;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;103;;;51301;664447.00;989303.00;2013-12-04T00:00:00
15122280;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;104;;;51301;664457.00;989363.00;2013-12-04T00:00:00
15122298;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;105;;;51301;664454.00;989407.00;2013-12-04T00:00:00
15122301;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;107;;;51301;664509.00;989504.00;2013-12-04T00:00:00
15122310;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;108;;;51301;664446.00;989438.00;2013-12-04T00:00:00
15122328;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;109;;;51301;664450.33;989479.68;2022-11-01T00:00:00
15122336;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;110;;;51301;664419.00;989748.00;2013-12-04T00:00:00
15122344;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;111;;;51301;664458.00;989507.00;2013-12-04T00:00:00
15122352;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;112;;;51301;664443.00;989532.00;2013-12-04T00:00:00
15122361;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;113;;;51301;664444.39;989568.02;2022-11-01T00:00:00
15122379;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;114;;;51301;664478.00;989644.00;2013-12-04T00:00:00
15122387;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;116;;;51301;664423.00;989673.00;2013-12-04T00:00:00
15122395;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;117;;;51301;664507.97;989808.93;2013-12-04T00:00:00
15122417;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;120;;;51301;664470.12;989888.24;2022-11-01T00:00:00
15122433;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;122;;;51301;664468.00;990045.00;2013-12-04T00:00:00
15122441;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;123;;;51301;664415.00;990022.00;2013-12-04T00:00:00
15122450;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;124;;;51301;664465.00;989987.00;2013-12-04T00:00:00
15122468;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;125;;;51301;664497.00;990050.00;2013-12-04T00:00:00
15122476;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;126;;;51301;664475.00;990074.00;2013-12-04T00:00:00
15122484;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;127;;;51301;664485.00;990100.00;2013-12-04T00:00:00
15122492;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;128;;;51301;664467.00;990097.00;2013-12-04T00:00:00
15122506;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;129;;;51301;664430.21;990080.89;2022-11-01T00:00:00
15122514;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;130;;;51301;664415.00;990112.00;2013-12-04T00:00:00
15122522;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;131;;;51301;664415.00;990148.00;2013-12-04T00:00:00
15122531;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;132;;;51301;664468.00;990154.00;2013-12-04T00:00:00
15122549;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;133;;;51301;664455.88;990132.31;2013-12-04T00:00:00
15122557;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;134;;;51301;664463.94;990232.70;2022-11-01T00:00:00
15122565;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;135;;;51301;664443.00;990252.00;2013-12-04T00:00:00
15122573;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;136;;;51301;664422.00;990216.00;2013-12-04T00:00:00
15122581;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;137;;;51301;664406.37;990334.24;2022-11-01T00:00:00
15122590;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;138;;;51301;664355.00;990209.00;2013-12-04T00:00:00
15122603;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;139;;;51301;664360.00;990276.00;2013-12-04T00:00:00
15122611;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;140;;;51301;664381.00;990327.00;2013-12-04T00:00:00
15122620;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;141;;;51301;664272.90;990313.77;2022-11-01T00:00:00
15122638;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;142;;;51301;664231.00;990330.00;2013-12-04T00:00:00
15122646;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;143;;;51301;664271.15;990422.21;2022-11-01T00:00:00
15122654;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;144;;;51301;664601.00;990503.00;2013-12-04T00:00:00
15122662;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;145;;;51301;664265.81;990271.94;2013-12-04T00:00:00
15122671;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;146;;;51301;664432.00;990425.00;2013-12-04T00:00:00
15122689;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;147;;;51301;664429.00;990454.00;2013-12-04T00:00:00
15122697;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;148;;;51301;664424.00;990489.00;2013-12-04T00:00:00
15122701;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;149;;;51301;664413.00;990514.00;2013-12-04T00:00:00
15122719;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;150;;;51301;664365.00;990456.00;2013-12-04T00:00:00
15122727;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;151;;;51301;664331.91;990516.54;2022-11-01T00:00:00
15122735;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;152;;;51301;664343.00;990564.00;2013-12-04T00:00:00
15122743;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;153;;;51301;664349.00;990590.00;2013-12-04T00:00:00
15122751;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;154;;;51301;663512.00;989994.00;2013-12-04T00:00:00
15122760;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;155;;;51301;664273.00;990576.00;2013-12-04T00:00:00
15122778;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;156;;;51301;664363.00;990642.81;2013-12-04T00:00:00
15122786;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;157;;;51301;664400.00;990666.00;2013-12-04T00:00:00
15122794;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;158;;;51301;664414.19;990654.00;2013-12-04T00:00:00
15122808;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;159;;;51301;664347.00;990685.00;2013-12-04T00:00:00
15122816;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;160;;;51301;664392.19;990734.11;2026-01-12T00:00:00
15122824;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;161;;;51301;664321.00;990435.00;2013-12-04T00:00:00
15122832;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;162;;;51301;664305.00;990474.00;2013-12-04T00:00:00
15122841;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;163;;;51301;664476.00;990732.00;2013-12-04T00:00:00
15122859;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;164;;;51301;664593.46;990649.15;2022-11-01T00:00:00
15122867;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;166;;;51301;664558.00;990621.00;2013-12-04T00:00:00
15122875;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;168;;;51301;664551.00;990744.00;2013-12-04T00:00:00
15122883;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;169;;;51301;664716.00;991000.00;2013-12-04T00:00:00
15122891;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;170;;;51301;664709.00;991034.00;2013-12-04T00:00:00
15122905;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;172;;;51301;664691.00;991017.00;2013-12-04T00:00:00
15122913;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;173;;;51301;664693.00;991118.42;2022-11-01T00:00:00
15122921;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;174;;;51301;664692.96;991125.46;2022-11-01T00:00:00
15122930;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;175;;;51301;664619.29;991127.29;2022-11-01T00:00:00
15122948;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;176;;;51301;664413.44;991324.00;2022-11-01T00:00:00
15122956;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;177;;;51301;664667.43;991269.67;2013-12-04T00:00:00
15122964;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;179;;;51301;664745.98;991241.48;2022-11-01T00:00:00
15122972;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;180;;;51301;664619.00;991343.00;2013-12-04T00:00:00
15122981;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;181;;;51301;664541.00;991370.00;2013-12-04T00:00:00
15122999;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;182;;;51301;664576.00;991421.00;2013-12-04T00:00:00
15123006;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;183;;;51301;664851.00;991429.00;2013-12-04T00:00:00
15123014;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;184;;;51301;664845.00;991325.00;2013-12-04T00:00:00
15123022;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;185;;;51301;664847.00;991274.00;2013-12-04T00:00:00
15123031;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;186;;;51301;664874.63;991216.81;2013-12-04T00:00:00
15123049;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;187;;;51301;664814.00;991207.00;2013-12-04T00:00:00
15123057;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;188;;;51301;664761.00;991330.00;2013-12-04T00:00:00
15123065;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;189;;;51301;664893.00;991154.00;2013-12-04T00:00:00
15123081;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;191;;;51301;664831.00;991165.00;2013-12-04T00:00:00
15123090;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;194;;;51301;664785.00;991041.00;2013-12-04T00:00:00
15123103;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;195;;;51301;664829.00;990972.00;2013-12-04T00:00:00
15123111;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;196;;;51301;664777.50;991008.19;2013-12-04T00:00:00
15123120;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;197;;;51301;664766.60;990978.66;2022-11-01T00:00:00
15123138;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;198;;;51301;664724.00;990909.00;2013-12-04T00:00:00
15123146;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;199;;;51301;664718.00;990837.00;2013-12-04T00:00:00
15123154;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;200;;;51301;664788.96;990895.02;2022-11-01T00:00:00
15123162;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;202;;;51301;664774.00;990742.00;2013-12-04T00:00:00
15123171;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;203;;;51301;664739.00;990709.00;2013-12-04T00:00:00
15123189;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;204;;;51301;664672.00;990712.00;2013-12-04T00:00:00
15123197;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;205;;;51301;664656.00;990749.00;2013-12-04T00:00:00
15123201;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;206;;;51301;664621.00;990702.00;2013-12-04T00:00:00
15123219;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;207;;;51301;664693.00;990654.00;2013-12-04T00:00:00
15123227;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;208;;;51301;664657.52;990634.11;2022-11-01T00:00:00
15123235;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;209;;;51301;664532.00;990591.00;2013-12-04T00:00:00
15123243;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;210;;;51301;664493.00;990554.00;2013-12-04T00:00:00
15123251;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;211;;;51301;664449.00;990530.00;2013-12-04T00:00:00
15123260;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;212;;;51301;664447.75;990505.63;2013-12-04T00:00:00
15123278;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;215;;;51301;664571.00;988871.00;2013-12-04T00:00:00
15123286;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;216;;;51301;664326.00;989011.00;2013-12-04T00:00:00
15123294;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;218;;;51301;664513.00;990216.00;2013-12-04T00:00:00
15123308;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;221;;;51301;664577.00;990037.00;2013-12-04T00:00:00
15123316;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;222;;;51301;664656.00;989970.00;2013-12-04T00:00:00
15123324;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;224;;;51301;664444.00;988582.00;2013-12-04T00:00:00
15123332;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;225;;;51301;664583.00;991177.00;2013-12-04T00:00:00
15123341;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;227;;;51301;664426.31;990316.13;2013-12-04T00:00:00
15123359;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;229;;;51301;664266.00;988636.00;2013-12-04T00:00:00
15123367;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;231;;;51301;664489.00;989599.00;2013-12-04T00:00:00
15123375;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;233;;;51301;664465.00;989924.00;2013-12-04T00:00:00
15123383;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;234;;;51301;664402.67;990751.17;2022-11-01T00:00:00
15123391;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;235;;;51301;664748.00;990809.00;2013-12-04T00:00:00
15123405;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;236;;;51301;664372.00;988613.00;2013-12-04T00:00:00
15123413;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;237;;;51301;664247.00;988628.00;2013-12-04T00:00:00
15123421;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;238;;;51301;664286.00;988901.00;2013-12-04T00:00:00
15123430;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;239;;;51301;664461.00;989624.00;2013-12-04T00:00:00
15123448;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;240;;;51301;664592.19;990570.44;2013-12-04T00:00:00
15123456;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;241;;;51301;664417.00;989697.00;2013-12-04T00:00:00
15123464;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;242;;;51301;665941.00;990096.00;2013-12-04T00:00:00
15123472;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;243;;;51301;664596.00;989394.00;2013-12-04T00:00:00
15123481;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;245;;;51301;664461.00;988553.00;2013-12-04T00:00:00
15123499;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;246;;;51301;664468.00;990020.00;2013-12-04T00:00:00
15123502;577464;Roprachtice;;;;;141178;Roprachtice;;;и.p.;247;;;51301;664245.00;988840.00;2013-12-04T00:00:00
